gene_id,gene_name,gt,paean,salmon,kallisto,featureCounts,rsem,paean_acc,salmon_acc,kallisto_acc,featureCounts_acc,rsem_acc
ENSG00000153201.16,RANBP2,3,2,2,1,2,0,66.66666667,66.66666667,33.33333333,66.66666667,0
ENSG00000143257.12,NR1I3,44,43,24,29,32,21,97.72727273,54.54545455,65.90909091,72.72727273,47.72727273
ENSG00000155465.20,SLC7A7,49,48,39,43,47,27,97.95918367,79.59183673,87.75510204,95.91836735,55.10204082
ENSG00000104833.12,TUBB4A,45,31,19,17,31,11,68.88888889,42.22222222,37.77777778,68.88888889,24.44444444
ENSG00000278945.1,AP000770.1,1,0,0,0,0,0,0,0,0,0,0
ENSG00000174891.13,RSRC1,26,24,14,18,24,11,92.30769231,53.84615385,69.23076923,92.30769231,42.30769231
ENSG00000229759.1,MRPS18AP1,8,6,1,0,0,0,75,12.5,0,0,0
ENSG00000102908.22,NFAT5,6,4,3,5,3,3,66.66666667,50,83.33333333,50,50
ENSG00000138100.14,TRIM54,2108,1987,1509,1790,1902,1162,94.25996205,71.58444023,84.91461101,90.22770398,55.12333966
ENSG00000133519.12,ZDHHC8P1,28,27,25,24,27,20,96.42857143,89.28571429,85.71428571,96.42857143,71.42857143
ENSG00000102349.18,KLF8,102,98,85,96,98,72,96.07843137,83.33333333,94.11764706,96.07843137,70.58823529
ENSG00000144857.14,BOC,2,1,1,1,1,1,50,50,50,50,50
ENSG00000183186.8,C2CD4C,24,23,15,19,23,11,95.83333333,62.5,79.16666667,95.83333333,45.83333333
ENSG00000274265.5,AC245297.3,63,48,40,42,44,29,76.19047619,63.49206349,66.66666667,69.84126984,46.03174603
ENSG00000159173.19,TNNI1,32,28,24,30,28,21,87.5,75,93.75,87.5,65.625
ENSG00000151923.17,TIAL1,19,17,10,14,17,7,89.47368421,52.63157895,73.68421053,89.47368421,36.84210526
ENSG00000118690.13,ARMC2,30,27,16,20,27,8,90,53.33333333,66.66666667,90,26.66666667
ENSG00000230140.7,NPAS2-AS1,28,26,20,20,26,12,92.85714286,71.42857143,71.42857143,92.85714286,42.85714286
ENSG00000136327.7,NKX2-8,594,559,440,498,556,304,94.10774411,74.07407407,83.83838384,93.6026936,51.17845118
ENSG00000079785.16,DDX1,39,37,28,33,37,24,94.87179487,71.79487179,84.61538462,94.87179487,61.53846154
ENSG00000275826.1,AC093909.5,187,179,130,159,179,104,95.72192513,69.51871658,85.02673797,95.72192513,55.61497326
ENSG00000084453.16,SLCO1A2,13,9,8,7,9,5,69.23076923,61.53846154,53.84615385,69.23076923,38.46153846
ENSG00000267334.1,AC015936.1,4,2,1,1,2,1,50,25,25,50,25
ENSG00000114735.10,HEMK1,62,60,45,48,55,38,96.77419355,72.58064516,77.41935484,88.70967742,61.29032258
ENSG00000149256.16,TENM4,50,42,38,27,42,16,84,76,54,84,32
ENSG00000236172.7,MIR7515HG,167,155,120,116,136,68,92.81437126,71.85628743,69.46107784,81.43712575,40.71856287
ENSG00000159423.17,ALDH4A1,460,442,368,397,442,271,96.08695652,80,86.30434783,96.08695652,58.91304348
ENSG00000129255.16,MPDU1,289,270,209,230,261,165,93.42560554,72.3183391,79.58477509,90.31141869,57.09342561
ENSG00000133816.17,MICAL2,54,48,28,29,48,19,88.88888889,51.85185185,53.7037037,88.88888889,35.18518519
ENSG00000146839.19,ZAN,150,147,127,147,145,116,98,84.66666667,98,96.66666667,77.33333333
ENSG00000236635.3,LINC02540,1,0,0,0,0,0,0,0,0,0,0
ENSG00000187867.10,PALM3,159,154,122,137,149,87,96.85534591,76.72955975,86.16352201,93.71069182,54.71698113
ENSG00000006283.18,CACNA1G,527,507,427,498,478,352,96.20493359,81.02466793,94.4971537,90.70208729,66.79316888
ENSG00000076242.16,MLH1,266,252,184,219,250,148,94.73684211,69.17293233,82.33082707,93.98496241,55.63909774
ENSG00000266071.1,MIR3617,6,0,0,0,0,0,0,0,0,0,0
ENSG00000136527.18,TRA2B,59,57,45,50,57,34,96.61016949,76.27118644,84.74576271,96.61016949,57.62711864
ENSG00000133069.17,TMCC2,18,17,13,17,17,12,94.44444444,72.22222222,94.44444444,94.44444444,66.66666667
ENSG00000138622.4,HCN4,1418,1376,1151,1357,1374,949,97.03808181,81.17066291,95.69816643,96.89703808,66.92524683
ENSG00000068079.8,IFI35,11,7,2,2,7,2,63.63636364,18.18181818,18.18181818,63.63636364,18.18181818
ENSG00000204271.13,SPIN3,1115,1073,878,1032,1073,738,96.23318386,78.74439462,92.55605381,96.23318386,66.18834081
ENSG00000205452.5,AC140658.1,79,55,48,57,55,40,69.62025316,60.75949367,72.15189873,69.62025316,50.63291139
ENSG00000135315.12,CEP162,261,248,196,222,245,141,95.01915709,75.09578544,85.05747126,93.8697318,54.02298851
ENSG00000141380.14,SS18,15,12,8,9,12,4,80,53.33333333,60,80,26.66666667
ENSG00000279047.4,AC244517.5,22,17,9,7,13,2,77.27272727,40.90909091,31.81818182,59.09090909,9.090909091
ENSG00000165799.5,RNASE7,88,81,50,65,80,35,92.04545455,56.81818182,73.86363636,90.90909091,39.77272727
ENSG00000225647.2,AC005487.1,34,33,17,19,33,16,97.05882353,50,55.88235294,97.05882353,47.05882353
ENSG00000135185.12,TMEM243,4,3,0,0,0,0,75,0,0,0,0
ENSG00000251141.6,MRPS30-DT,9,6,0,1,6,0,66.66666667,0,11.11111111,66.66666667,0
ENSG00000235092.6,ID2-AS1,255,245,193,226,244,155,96.07843137,75.68627451,88.62745098,95.68627451,60.78431373
ENSG00000276234.5,TADA2A,6,5,0,0,0,0,83.33333333,0,0,0,0
ENSG00000106070.20,GRB10,108,98,60,70,96,40,90.74074074,55.55555556,64.81481481,88.88888889,37.03703704
ENSG00000233355.7,CHRM3-AS2,302,262,218,187,261,142,86.75496689,72.18543046,61.9205298,86.42384106,47.01986755
ENSG00000164211.13,STARD4,412,400,318,380,372,256,97.08737864,77.18446602,92.23300971,90.29126214,62.13592233
ENSG00000204381.12,LAYN,14,11,6,6,11,4,78.57142857,42.85714286,42.85714286,78.57142857,28.57142857
ENSG00000148229.13,POLE3,206,198,171,172,172,123,96.11650485,83.00970874,83.49514563,83.49514563,59.70873786
ENSG00000171227.7,TMEM37,174,159,96,110,158,54,91.37931034,55.17241379,63.2183908,90.8045977,31.03448276
ENSG00000198718.13,TOGARAM1,293,286,235,275,274,202,97.6109215,80.20477816,93.85665529,93.51535836,68.94197952
ENSG00000180316.12,PNPLA1,77,74,57,67,73,44,96.1038961,74.02597403,87.01298701,94.80519481,57.14285714
ENSG00000170458.14,CD14,27,23,12,17,21,6,85.18518519,44.44444444,62.96296296,77.77777778,22.22222222
ENSG00000275004.4,ZNF280B,141,136,112,139,136,99,96.45390071,79.43262411,98.58156028,96.45390071,70.21276596
ENSG00000170624.13,SGCD,257,249,213,248,249,183,96.88715953,82.87937743,96.49805447,96.88715953,71.20622568
ENSG00000247130.2,AC138781.1,19,15,14,8,14,5,78.94736842,73.68421053,42.10526316,73.68421053,26.31578947
ENSG00000089472.16,HEPH,1,0,0,0,0,0,0,0,0,0,0
ENSG00000238842.1,RNU7-106P,1,0,0,0,0,0,0,0,0,0,0
ENSG00000258390.2,LINC02318,18,17,13,10,17,8,94.44444444,72.22222222,55.55555556,94.44444444,44.44444444
ENSG00000196367.14,TRRAP,271,259,208,226,228,169,95.57195572,76.75276753,83.39483395,84.13284133,62.36162362
ENSG00000260261.2,AC124944.2,270,245,214,236,241,167,90.74074074,79.25925926,87.40740741,89.25925926,61.85185185
ENSG00000188266.14,HYKK,13,11,9,9,11,3,84.61538462,69.23076923,69.23076923,84.61538462,23.07692308
ENSG00000197713.15,RPE,205,192,141,165,165,117,93.65853659,68.7804878,80.48780488,80.48780488,57.07317073
ENSG00000259906.1,AC120045.1,17,11,8,12,11,7,64.70588235,47.05882353,70.58823529,64.70588235,41.17647059
ENSG00000189144.14,ZNF573,32,30,18,8,30,6,93.75,56.25,25,93.75,18.75
ENSG00000093167.18,LRRFIP2,25,20,14,7,18,5,80,56,28,72,20
ENSG00000131558.15,EXOC4,164,157,118,143,155,91,95.73170732,71.95121951,87.19512195,94.51219512,55.48780488
ENSG00000232906.1,AC092685.1,14,13,9,11,12,7,92.85714286,64.28571429,78.57142857,85.71428571,50
ENSG00000105737.9,GRIK5,42,39,32,38,39,26,92.85714286,76.19047619,90.47619048,92.85714286,61.9047619
ENSG00000148384.14,INPP5E,66,60,44,37,59,25,90.90909091,66.66666667,56.06060606,89.39393939,37.87878788
ENSG00000079332.15,SAR1A,17,14,15,6,14,3,82.35294118,88.23529412,35.29411765,82.35294118,17.64705882
ENSG00000230773.9,AC092650.1,9,6,4,6,6,3,66.66666667,44.44444444,66.66666667,66.66666667,33.33333333
ENSG00000242482.3,RN7SL392P,4,3,1,1,3,0,75,25,25,75,0
ENSG00000145014.18,TMEM44,109,106,85,91,103,58,97.24770642,77.98165138,83.48623853,94.49541284,53.21100917
ENSG00000121634.6,GJA8,8,6,3,4,6,3,75,37.5,50,75,37.5
ENSG00000186908.14,ZDHHC17,12,11,7,4,11,3,91.66666667,58.33333333,33.33333333,91.66666667,25
ENSG00000110851.12,PRDM4,16,13,12,11,13,11,81.25,75,68.75,81.25,68.75
ENSG00000001460.18,STPG1,22,20,15,12,19,8,90.90909091,68.18181818,54.54545455,86.36363636,36.36363636
ENSG00000015413.9,DPEP1,19,16,10,11,16,4,84.21052632,52.63157895,57.89473684,84.21052632,21.05263158
ENSG00000165443.12,PHYHIPL,78,75,55,71,40,47,96.15384615,70.51282051,91.02564103,51.28205128,60.25641026
ENSG00000172350.10,ABCG4,16,12,7,5,12,3,75,43.75,31.25,75,18.75
ENSG00000085511.20,MAP3K4,12,11,5,10,11,3,91.66666667,41.66666667,83.33333333,91.66666667,25
ENSG00000137135.18,ARHGEF39,524,502,407,465,303,312,95.80152672,77.67175573,88.74045802,57.82442748,59.54198473
ENSG00000116266.11,STXBP3,6,5,1,3,5,1,83.33333333,16.66666667,50,83.33333333,16.66666667
ENSG00000261371.6,PECAM1,423,399,325,367,399,269,94.32624113,76.8321513,86.76122931,94.32624113,63.59338061
ENSG00000197980.13,LEKR1,279,260,206,250,256,165,93.18996416,73.83512545,89.60573477,91.7562724,59.13978495
ENSG00000170632.14,ARMC10,90,87,65,70,84,51,96.66666667,72.22222222,77.77777778,93.33333333,56.66666667
ENSG00000104915.15,STX10,248,212,164,170,211,124,85.48387097,66.12903226,68.5483871,85.08064516,50
ENSG00000153832.12,FBXO36,36,32,25,28,32,21,88.88888889,69.44444444,77.77777778,88.88888889,58.33333333
ENSG00000154743.18,TSEN2,55,53,40,47,53,31,96.36363636,72.72727273,85.45454545,96.36363636,56.36363636
ENSG00000107614.22,TRDMT1,190,185,156,177,185,138,97.36842105,82.10526316,93.15789474,97.36842105,72.63157895
ENSG00000158270.12,COLEC12,70,68,54,57,61,46,97.14285714,77.14285714,81.42857143,87.14285714,65.71428571
ENSG00000164619.10,BMPER,28,26,9,13,26,5,92.85714286,32.14285714,46.42857143,92.85714286,17.85714286
ENSG00000165868.16,HSPA12A,390,376,313,361,337,265,96.41025641,80.25641026,92.56410256,86.41025641,67.94871795
ENSG00000144741.18,SLC25A26,12,10,8,8,10,5,83.33333333,66.66666667,66.66666667,83.33333333,41.66666667
ENSG00000167657.14,DAPK3,83,76,39,49,76,18,91.56626506,46.98795181,59.03614458,91.56626506,21.68674699
ENSG00000178826.11,TMEM139,186,171,122,146,48,92,91.93548387,65.59139785,78.49462366,25.80645161,49.46236559
ENSG00000181126.13,HLA-V,27,24,16,17,9,12,88.88888889,59.25925926,62.96296296,33.33333333,44.44444444
ENSG00000253392.3,AC119403.1,3,2,2,2,0,2,66.66666667,66.66666667,66.66666667,0,66.66666667
ENSG00000287134.1,AC106845.1,1019,987,789,949,987,683,96.85966634,77.42885182,93.13052012,96.85966634,67.02649657
ENSG00000150455.13,TIRAP,28,27,20,21,19,17,96.42857143,71.42857143,75,67.85714286,60.71428571
ENSG00000128335.14,APOL2,2,1,1,0,1,0,50,50,0,50,0
ENSG00000183034.13,OTOP2,71,62,46,53,62,33,87.32394366,64.78873239,74.64788732,87.32394366,46.47887324
ENSG00000271746.1,AL031848.2,66,64,41,43,37,28,96.96969697,62.12121212,65.15151515,56.06060606,42.42424242
ENSG00000180861.9,LINC01559,13,10,4,5,10,3,76.92307692,30.76923077,38.46153846,76.92307692,23.07692308
ENSG00000237667.7,LINC01115,256,245,208,218,245,157,95.703125,81.25,85.15625,95.703125,61.328125
ENSG00000122694.16,GLIPR2,229,218,161,203,217,128,95.19650655,70.30567686,88.64628821,94.75982533,55.89519651
ENSG00000064547.14,LPAR2,191,186,146,166,185,108,97.38219895,76.43979058,86.91099476,96.85863874,56.54450262
ENSG00000167528.13,ZNF641,99,81,58,55,81,36,81.81818182,58.58585859,55.55555556,81.81818182,36.36363636
ENSG00000160111.14,CPAMD8,18,17,13,13,16,5,94.44444444,72.22222222,72.22222222,88.88888889,27.77777778
ENSG00000154997.9,SEPTIN14,27,21,18,11,21,7,77.77777778,66.66666667,40.74074074,77.77777778,25.92592593
ENSG00000215049.3,PRDX2P1,4,3,2,2,3,0,75,50,50,75,0
ENSG00000078699.22,CBFA2T2,135,133,111,127,133,97,98.51851852,82.22222222,94.07407407,98.51851852,71.85185185
ENSG00000156510.13,HKDC1,6,5,3,3,5,2,83.33333333,50,50,83.33333333,33.33333333
ENSG00000174106.3,LEMD3,47,38,3,4,4,2,80.85106383,6.382978723,8.510638298,8.510638298,4.255319149
ENSG00000179172.10,HNRNPCL1,22,17,16,19,15,14,77.27272727,72.72727273,86.36363636,68.18181818,63.63636364
ENSG00000102977.17,ACD,1042,949,835,793,891,579,91.07485605,80.13435701,76.10364683,85.50863724,55.56621881
ENSG00000125462.19,MIR9-1HG,13,10,10,6,10,5,76.92307692,76.92307692,46.15384615,76.92307692,38.46153846
ENSG00000258733.6,LINC02328,66,63,43,52,61,37,95.45454545,65.15151515,78.78787879,92.42424242,56.06060606
ENSG00000149599.15,DUSP15,51,41,34,21,39,15,80.39215686,66.66666667,41.17647059,76.47058824,29.41176471
ENSG00000241081.1,RPL22P2,5,3,2,2,3,1,60,40,40,60,20
ENSG00000154122.14,ANKH,73,64,0,0,0,0,87.67123288,0,0,0,0
ENSG00000188282.12,RUFY4,73,66,43,47,65,26,90.4109589,58.90410959,64.38356164,89.04109589,35.61643836
ENSG00000252386.1,RNU6-1018P,1,0,0,0,0,0,0,0,0,0,0
ENSG00000106789.13,CORO2A,123,118,96,111,118,83,95.93495935,78.04878049,90.24390244,95.93495935,67.4796748
ENSG00000005007.13,UPF1,15,13,8,8,12,6,86.66666667,53.33333333,53.33333333,80,40
ENSG00000132952.12,USPL1,163,160,126,148,156,102,98.1595092,77.3006135,90.79754601,95.70552147,62.57668712
ENSG00000125746.18,EML2,63,58,49,41,28,28,92.06349206,77.77777778,65.07936508,44.44444444,44.44444444
ENSG00000147872.10,PLIN2,1,0,0,0,0,0,0,0,0,0,0
ENSG00000155744.9,FAM126B,1450,1265,951,513,1251,335,87.24137931,65.5862069,35.37931034,86.27586207,23.10344828
ENSG00000112837.17,TBX18,1,0,0,0,0,0,0,0,0,0,0
ENSG00000285424.1,AL162718.1,90,88,0,0,0,0,97.77777778,0,0,0,0
ENSG00000124535.16,WRNIP1,98,92,70,86,92,61,93.87755102,71.42857143,87.75510204,93.87755102,62.24489796
ENSG00000107862.6,GBF1,2511,2425,1999,2350,2424,1671,96.57506969,79.60971724,93.58821187,96.53524492,66.54719235
ENSG00000111206.13,FOXM1,119,102,79,44,102,34,85.71428571,66.38655462,36.97478992,85.71428571,28.57142857
ENSG00000178429.9,RPS3AP5,3,2,1,1,2,1,66.66666667,33.33333333,33.33333333,66.66666667,33.33333333
ENSG00000162729.14,IGSF8,35,34,27,27,33,18,97.14285714,77.14285714,77.14285714,94.28571429,51.42857143
ENSG00000168724.17,DNAJC21,280,268,207,248,264,161,95.71428571,73.92857143,88.57142857,94.28571429,57.5
ENSG00000139151.16,PLCZ1,23,19,18,11,19,9,82.60869565,78.26086957,47.82608696,82.60869565,39.13043478
ENSG00000178015.5,GPR150,25,23,17,20,22,12,92,68,80,88,48
ENSG00000205726.15,ITSN1,67,55,29,29,54,15,82.08955224,43.28358209,43.28358209,80.59701493,22.3880597
ENSG00000090971.5,NAT14,46,43,22,20,42,9,93.47826087,47.82608696,43.47826087,91.30434783,19.56521739
ENSG00000271583.1,AC103881.1,23,22,14,15,22,7,95.65217391,60.86956522,65.2173913,95.65217391,30.43478261
ENSG00000178971.16,CTC1,427,405,343,391,404,291,94.84777518,80.32786885,91.56908665,94.61358314,68.1498829
ENSG00000027869.12,SH2D2A,85,78,61,64,78,42,91.76470588,71.76470588,75.29411765,91.76470588,49.41176471
ENSG00000038427.16,VCAN,13,12,5,8,12,2,92.30769231,38.46153846,61.53846154,92.30769231,15.38461538
ENSG00000286727.1,AC123786.3,21,16,13,17,16,8,76.19047619,61.9047619,80.95238095,76.19047619,38.0952381
ENSG00000010361.14,FUZ,253,230,166,162,209,95,90.90909091,65.61264822,64.03162055,82.60869565,37.54940711
ENSG00000141741.12,MIEN1,19,17,13,16,8,6,89.47368421,68.42105263,84.21052632,42.10526316,31.57894737
ENSG00000236120.7,AC110995.1,48,42,31,16,42,9,87.5,64.58333333,33.33333333,87.5,18.75
ENSG00000251034.2,AC087854.1,46,45,28,43,39,22,97.82608696,60.86956522,93.47826087,84.7826087,47.82608696
ENSG00000249730.1,OR10J4,17,14,11,12,14,8,82.35294118,64.70588235,70.58823529,82.35294118,47.05882353
ENSG00000153498.12,SPACA7,19,18,13,14,17,8,94.73684211,68.42105263,73.68421053,89.47368421,42.10526316
ENSG00000162909.18,CAPN2,10,8,7,7,8,5,80,70,70,80,50
ENSG00000224209.8,LINC00466,139,124,96,101,117,75,89.20863309,69.0647482,72.6618705,84.17266187,53.95683453
ENSG00000169255.15,B3GALNT1,211,198,148,184,197,119,93.83886256,70.14218009,87.20379147,93.36492891,56.39810427
ENSG00000279119.1,AC006449.7,3,2,2,1,0,0,66.66666667,66.66666667,33.33333333,0,0
ENSG00000231671.1,LINC01307,319,261,34,37,261,0,81.81818182,10.65830721,11.59874608,81.81818182,0
ENSG00000238260.1,AL513320.1,105,92,61,55,92,18,87.61904762,58.0952381,52.38095238,87.61904762,17.14285714
ENSG00000243818.5,AC021074.3,29,24,16,16,24,12,82.75862069,55.17241379,55.17241379,82.75862069,41.37931034
ENSG00000225313.5,AL513327.1,99,92,65,53,79,39,92.92929293,65.65656566,53.53535354,79.7979798,39.39393939
ENSG00000136928.7,GABBR2,92,88,56,48,88,29,95.65217391,60.86956522,52.17391304,95.65217391,31.52173913
ENSG00000166164.16,BRD7,24,20,14,20,7,10,83.33333333,58.33333333,83.33333333,29.16666667,41.66666667
ENSG00000227619.3,AL391056.1,1596,1491,1169,1336,1487,986,93.42105263,73.24561404,83.70927318,93.17042607,61.77944862
ENSG00000128463.13,EMC4,38,33,22,21,32,17,86.84210526,57.89473684,55.26315789,84.21052632,44.73684211
ENSG00000104320.14,NBN,66,51,30,23,51,17,77.27272727,45.45454545,34.84848485,77.27272727,25.75757576
ENSG00000089597.18,GANAB,382,366,297,346,365,234,95.81151832,77.7486911,90.57591623,95.54973822,61.2565445
ENSG00000099994.11,SUSD2,4,3,2,3,3,1,75,50,75,75,25
ENSG00000057608.17,GDI2,608,563,453,498,560,313,92.59868421,74.50657895,81.90789474,92.10526316,51.48026316
ENSG00000162777.17,DENND2D,65,64,56,58,64,38,98.46153846,86.15384615,89.23076923,98.46153846,58.46153846
ENSG00000249893.1,MTND6P16,128,118,62,63,115,32,92.1875,48.4375,49.21875,89.84375,25
ENSG00000223302.1,Y_RNA,3,2,0,0,2,0,66.66666667,0,0,66.66666667,0
ENSG00000134490.14,TMEM241,39,34,29,34,34,22,87.17948718,74.35897436,87.17948718,87.17948718,56.41025641
ENSG00000231056.1,LINC02522,15,14,9,2,14,0,93.33333333,60,13.33333333,93.33333333,0
ENSG00000111837.12,MAK,69,68,59,58,67,46,98.55072464,85.50724638,84.05797101,97.10144928,66.66666667
ENSG00000163017.14,ACTG2,5,3,1,1,3,0,60,20,20,60,0
ENSG00000205593.12,DENND6B,164,137,81,76,83,45,83.53658537,49.3902439,46.34146341,50.6097561,27.43902439
ENSG00000272141.1,AL390719.2,7,6,3,5,6,3,85.71428571,42.85714286,71.42857143,85.71428571,42.85714286
ENSG00000269696.2,AC005498.3,182,175,132,161,175,103,96.15384615,72.52747253,88.46153846,96.15384615,56.59340659
ENSG00000231365.6,WARS2-AS1,47,44,36,31,44,24,93.61702128,76.59574468,65.95744681,93.61702128,51.06382979
ENSG00000266604.1,LINC01887,9,5,0,0,0,0,55.55555556,0,0,0,0
ENSG00000252076.1,RN7SKP196,3,1,1,2,1,0,33.33333333,33.33333333,66.66666667,33.33333333,0
ENSG00000164327.13,RICTOR,10,9,4,7,9,2,90,40,70,90,20
ENSG00000242412.1,DBIL5P2,27,24,18,20,23,15,88.88888889,66.66666667,74.07407407,85.18518519,55.55555556
ENSG00000160446.19,ZDHHC12,62,56,42,38,56,21,90.32258065,67.74193548,61.29032258,90.32258065,33.87096774
ENSG00000144034.16,TPRKB,21,20,15,13,19,8,95.23809524,71.42857143,61.9047619,90.47619048,38.0952381
ENSG00000272462.3,U91328.1,153,132,96,103,131,69,86.2745098,62.74509804,67.32026144,85.62091503,45.09803922
ENSG00000100348.10,TXN2,15,14,5,7,14,3,93.33333333,33.33333333,46.66666667,93.33333333,20
ENSG00000226414.1,MTCYBP38,81,75,48,58,75,32,92.59259259,59.25925926,71.60493827,92.59259259,39.50617284
ENSG00000231500.7,RPS18,16,12,6,4,11,2,75,37.5,25,68.75,12.5
ENSG00000196074.13,SYCP2,44,43,37,42,43,30,97.72727273,84.09090909,95.45454545,97.72727273,68.18181818
ENSG00000231934.2,FAM242A,10,7,5,6,7,3,70,50,60,70,30
ENSG00000181852.18,RNF41,75,73,50,60,72,38,97.33333333,66.66666667,80,96,50.66666667
ENSG00000108406.10,DHX40,20,18,10,6,18,3,90,50,30,90,15
ENSG00000075336.12,TIMM21,81,76,59,70,76,52,93.82716049,72.83950617,86.41975309,93.82716049,64.19753086
ENSG00000172058.16,SERF1A,272,137,166,183,137,136,50.36764706,61.02941176,67.27941176,50.36764706,50
ENSG00000228775.8,WEE2-AS1,224,189,148,117,63,81,84.375,66.07142857,52.23214286,28.125,36.16071429
ENSG00000141052.18,MYOCD,4,3,1,1,3,0,75,25,25,75,0
ENSG00000038002.9,AGA,157,150,121,138,150,90,95.54140127,77.07006369,87.89808917,95.54140127,57.32484076
ENSG00000106560.11,GIMAP2,16,14,3,3,14,0,87.5,18.75,18.75,87.5,0
ENSG00000078269.15,SYNJ2,15,14,2,1,11,0,93.33333333,13.33333333,6.666666667,73.33333333,0
ENSG00000237626.2,AL161629.1,167,156,109,119,154,82,93.41317365,65.26946108,71.25748503,92.21556886,49.10179641
ENSG00000202041.1,Y_RNA,8,2,0,0,2,0,25,0,0,25,0
ENSG00000033170.17,FUT8,60,59,47,54,58,40,98.33333333,78.33333333,90,96.66666667,66.66666667
ENSG00000177380.14,PPFIA3,28,27,22,27,27,20,96.42857143,78.57142857,96.42857143,96.42857143,71.42857143
ENSG00000116830.12,TTF2,11,10,5,10,10,3,90.90909091,45.45454545,90.90909091,90.90909091,27.27272727
ENSG00000236018.2,AC004898.1,10,9,6,7,9,4,90,60,70,90,40
ENSG00000250305.9,TRMT9B,72,69,53,64,69,42,95.83333333,73.61111111,88.88888889,95.83333333,58.33333333
ENSG00000229976.2,AL118523.1,2,1,1,1,1,1,50,50,50,50,50
ENSG00000168071.22,CCDC88B,140,126,79,74,125,50,90,56.42857143,52.85714286,89.28571429,35.71428571
ENSG00000147488.11,ST18,74,61,46,31,61,16,82.43243243,62.16216216,41.89189189,82.43243243,21.62162162
ENSG00000164053.21,ATRIP,548,524,424,505,290,353,95.62043796,77.37226277,92.15328467,52.91970803,64.41605839
ENSG00000197859.11,ADAMTSL2,197,188,154,180,187,129,95.43147208,78.17258883,91.37055838,94.92385787,65.4822335
ENSG00000091947.10,TMEM101,11,10,7,4,10,1,90.90909091,63.63636364,36.36363636,90.90909091,9.090909091
ENSG00000155313.15,USP25,67,64,54,61,63,47,95.52238806,80.59701493,91.04477612,94.02985075,70.14925373
